ma_khach_hang,ma_san_pham,so_sao,count,count,ma_khach_hang_idx,ma_san_pham_idx
2315,308500004,5.0,259,11,398.0,9.0
2315,308500009,5.0,261,11,398.0,10.0
2315,308500015,5.0,265,11,398.0,11.0
2315,308500037,5.0,260,11,398.0,12.0
2315,422205160,5.0,260,11,398.0,16.0
2315,422205162,5.0,266,11,398.0,13.0
2315,422205163,5.0,262,11,398.0,17.0
2315,422205164,5.0,240,11,398.0,18.0
2316,308500009,5.0,261,11,399.0,10.0
2316,308500015,5.0,265,11,399.0,11.0
2316,308500018,5.0,261,11,399.0,14.0
2316,308500037,5.0,260,11,399.0,12.0
2316,422202253,5.0,262,11,399.0,15.0
2316,422205160,5.0,260,11,399.0,16.0
2316,422205162,5.0,266,11,399.0,13.0
2316,422205163,5.0,262,11,399.0,17.0
2316,422205164,5.0,240,11,399.0,18.0
2317,308500004,5.0,259,11,400.0,9.0
2317,308500009,5.0,261,11,400.0,10.0
2317,308500015,5.0,265,11,400.0,11.0
2317,308500018,5.0,261,11,400.0,14.0
2317,308500037,5.0,260,11,400.0,12.0
2317,422202253,5.0,262,11,400.0,15.0
2317,422205160,5.0,260,11,400.0,16.0
2317,422205162,5.0,266,11,400.0,13.0
2317,422205163,5.0,262,11,400.0,17.0
2317,422205164,5.0,240,11,400.0,18.0
2318,308500004,5.0,259,11,401.0,9.0
2318,308500009,5.0,261,11,401.0,10.0
2318,308500013,5.0,269,11,401.0,8.0
2318,308500018,5.0,261,11,401.0,14.0
2318,308500037,5.0,260,11,401.0,12.0
2318,422202253,5.0,262,11,401.0,15.0
2318,422205160,5.0,260,11,401.0,16.0
2318,422205162,5.0,266,11,401.0,13.0
2318,422205163,5.0,262,11,401.0,17.0
2318,422205164,5.0,240,11,401.0,18.0
2319,204100054,5.0,229,14,224.0,26.0
2319,308500004,5.0,259,14,224.0,9.0
2319,308500009,5.0,261,14,224.0,10.0
2319,308500013,5.0,269,14,224.0,8.0
2319,308500015,5.0,265,14,224.0,11.0
2319,308500018,5.0,261,14,224.0,14.0
2319,308500037,5.0,260,14,224.0,12.0
2319,422205160,5.0,260,14,224.0,16.0
2319,422205162,5.0,266,14,224.0,13.0
2319,422205163,5.0,262,14,224.0,17.0
2319,422205164,5.0,240,14,224.0,18.0
2319,422206537,5.0,228,14,224.0,27.0
2320,204100019,5.0,225,14,225.0,28.0
2320,204100054,5.0,229,14,225.0,26.0
2320,308500013,5.0,269,14,225.0,8.0
2320,308500015,5.0,265,14,225.0,11.0
2320,308500018,5.0,261,14,225.0,14.0
2320,422202253,5.0,262,14,225.0,15.0
2320,422205160,5.0,260,14,225.0,16.0
2320,422205162,5.0,266,14,225.0,13.0
2320,422205163,5.0,262,14,225.0,17.0
2320,422206537,5.0,228,14,225.0,27.0
2321,204100019,5.0,225,14,226.0,28.0
2321,204100054,5.0,229,14,226.0,26.0
2321,308500004,5.0,259,14,226.0,9.0
2321,308500009,5.0,261,14,226.0,10.0
2321,308500015,5.0,265,14,226.0,11.0
2321,308500018,5.0,261,14,226.0,14.0
2321,308500037,5.0,260,14,226.0,12.0
2321,422205160,5.0,260,14,226.0,16.0
2321,422205162,5.0,266,14,226.0,13.0
2321,422205163,5.0,262,14,226.0,17.0
2321,422205164,5.0,240,14,226.0,18.0
2321,422206537,5.0,228,14,226.0,27.0
2322,308500004,5.0,259,11,402.0,9.0
2322,308500009,5.0,261,11,402.0,10.0
2322,308500013,5.0,269,11,402.0,8.0
2322,308500015,5.0,265,11,402.0,11.0
2322,308500018,5.0,261,11,402.0,14.0
2322,308500037,5.0,260,11,402.0,12.0
2322,422202253,5.0,262,11,402.0,15.0
2322,422205160,5.0,260,11,402.0,16.0
2322,422205162,5.0,266,11,402.0,13.0
2322,422205164,5.0,240,11,402.0,18.0
2323,204100019,5.0,225,14,227.0,28.0
2323,204100054,5.0,229,14,227.0,26.0
2323,308500009,5.0,261,14,227.0,10.0
2323,308500013,5.0,269,14,227.0,8.0
2323,308500018,5.0,261,14,227.0,14.0
2323,308500037,5.0,260,14,227.0,12.0
2323,422202253,5.0,262,14,227.0,15.0
2323,422205160,5.0,260,14,227.0,16.0
2323,422205162,5.0,266,14,227.0,13.0
2323,422205163,5.0,262,14,227.0,17.0
2323,422205164,5.0,240,14,227.0,18.0
2323,422206537,5.0,228,14,227.0,27.0
2324,308500004,5.0,259,12,350.0,9.0
2324,308500013,5.0,269,12,350.0,8.0
2324,308500015,5.0,265,12,350.0,11.0
2324,308500018,5.0,261,12,350.0,14.0
2324,308500037,5.0,260,12,350.0,12.0
2324,422202253,5.0,262,12,350.0,15.0
2324,422205162,5.0,266,12,350.0,13.0
2324,422205163,5.0,262,12,350.0,17.0
2324,422205164,5.0,240,12,350.0,18.0
2324,422218365,3.0,13,12,350.0,519.0
2325,204100019,5.0,225,14,228.0,28.0
2325,204100054,5.0,229,14,228.0,26.0
2325,308500004,5.0,259,14,228.0,9.0
2325,308500009,5.0,261,14,228.0,10.0
2325,308500013,5.0,269,14,228.0,8.0
2325,308500015,5.0,265,14,228.0,11.0
2325,308500037,5.0,260,14,228.0,12.0
2325,422202253,5.0,262,14,228.0,15.0
2325,422205162,5.0,266,14,228.0,13.0
2325,422205163,5.0,262,14,228.0,17.0
2325,422205164,5.0,240,14,228.0,18.0
2325,422206537,5.0,228,14,228.0,27.0
2326,308500004,5.0,259,11,403.0,9.0
2326,308500009,5.0,261,11,403.0,10.0
2326,308500013,5.0,269,11,403.0,8.0
2326,308500018,5.0,261,11,403.0,14.0
2326,422202253,5.0,262,11,403.0,15.0
2326,422205162,5.0,266,11,403.0,13.0
2326,422205163,5.0,262,11,403.0,17.0
2326,422205164,5.0,240,11,403.0,18.0
2327,204100054,5.0,229,14,229.0,26.0
2327,308500004,5.0,259,14,229.0,9.0
2327,308500009,5.0,261,14,229.0,10.0
2327,308500013,5.0,269,14,229.0,8.0
2327,308500015,5.0,265,14,229.0,11.0
2327,308500018,5.0,261,14,229.0,14.0
2327,308500037,5.0,260,14,229.0,12.0
2327,422202253,5.0,262,14,229.0,15.0
2327,422205160,5.0,260,14,229.0,16.0
2327,422205162,5.0,266,14,229.0,13.0
2327,422205163,5.0,262,14,229.0,17.0
2327,422205164,5.0,240,14,229.0,18.0
2327,422206537,5.0,228,14,229.0,27.0
2328,204100019,5.0,225,14,230.0,28.0
2328,204100054,5.0,229,14,230.0,26.0
2328,308500004,5.0,259,14,230.0,9.0
2328,308500015,5.0,265,14,230.0,11.0
2328,308500018,5.0,261,14,230.0,14.0
2328,308500037,5.0,260,14,230.0,12.0
2328,422205160,5.0,260,14,230.0,16.0
2328,422205162,5.0,266,14,230.0,13.0
2328,422205164,5.0,240,14,230.0,18.0
2328,422206537,5.0,228,14,230.0,27.0
2329,204100019,5.0,225,14,231.0,28.0
2329,204100054,5.0,229,14,231.0,26.0
2329,308500004,5.0,259,14,231.0,9.0
2329,308500009,5.0,261,14,231.0,10.0
2329,308500013,5.0,269,14,231.0,8.0
2329,308500015,5.0,265,14,231.0,11.0
2329,308500018,5.0,261,14,231.0,14.0
2329,422202253,5.0,262,14,231.0,15.0
2329,422205162,5.0,266,14,231.0,13.0
2329,422205163,5.0,262,14,231.0,17.0
2329,422205164,5.0,240,14,231.0,18.0
2329,422206537,5.0,228,14,231.0,27.0
2330,204100019,5.0,225,17,146.0,28.0
2330,204100054,5.0,229,17,146.0,26.0
2330,308500009,5.0,261,17,146.0,10.0
2330,308500013,5.0,269,17,146.0,8.0
2330,308500018,5.0,261,17,146.0,14.0
2330,308500037,5.0,260,17,146.0,12.0
2330,422202253,5.0,262,17,146.0,15.0
2330,422205160,5.0,260,17,146.0,16.0
2330,422205162,5.0,266,17,146.0,13.0
2330,422205163,5.0,262,17,146.0,17.0
2330,422205164,5.0,240,17,146.0,18.0
2330,422206537,5.0,228,17,146.0,27.0
2330,422214339,5.0,11,17,146.0,435.0
2330,422214340,5.0,11,17,146.0,389.0
2331,204100019,5.0,225,14,232.0,28.0
2331,204100054,5.0,229,14,232.0,26.0
2331,308500009,5.0,261,14,232.0,10.0
2331,422202253,5.0,262,14,232.0,15.0
2331,422205162,5.0,266,14,232.0,13.0
2331,422205163,5.0,262,14,232.0,17.0
2331,422205164,5.0,240,14,232.0,18.0
2332,204100054,5.0,229,14,233.0,26.0
2332,308500004,5.0,259,14,233.0,9.0
2332,308500009,5.0,261,14,233.0,10.0
2332,308500013,5.0,269,14,233.0,8.0
2332,308500015,5.0,265,14,233.0,11.0
2332,308500018,5.0,261,14,233.0,14.0
2332,308500037,5.0,260,14,233.0,12.0
2332,422202253,5.0,262,14,233.0,15.0
2332,422205160,5.0,260,14,233.0,16.0
2332,422205162,5.0,266,14,233.0,13.0
2332,422205163,5.0,262,14,233.0,17.0
2332,422205164,5.0,240,14,233.0,18.0
2332,422206537,5.0,228,14,233.0,27.0
2333,204100054,5.0,229,14,234.0,26.0
2333,308500004,5.0,259,14,234.0,9.0
2333,308500009,5.0,261,14,234.0,10.0
2333,308500013,5.0,269,14,234.0,8.0
2333,308500015,5.0,265,14,234.0,11.0
2333,308500018,5.0,261,14,234.0,14.0
2333,308500037,5.0,260,14,234.0,12.0
2333,422202253,5.0,262,14,234.0,15.0
2333,422205160,5.0,260,14,234.0,16.0
2333,422205162,5.0,266,14,234.0,13.0
2333,422205163,5.0,262,14,234.0,17.0
2333,422205164,5.0,240,14,234.0,18.0
2333,422206537,5.0,228,14,234.0,27.0
2334,204100054,5.0,229,14,235.0,26.0
2334,308500009,5.0,261,14,235.0,10.0
2334,308500013,5.0,269,14,235.0,8.0
2334,308500018,5.0,261,14,235.0,14.0
2334,308500037,5.0,260,14,235.0,12.0
2334,422202253,5.0,262,14,235.0,15.0
2334,422205160,5.0,260,14,235.0,16.0
2334,422205162,5.0,266,14,235.0,13.0
2334,422205163,5.0,262,14,235.0,17.0
2334,422205164,5.0,240,14,235.0,18.0
2334,422206537,5.0,228,14,235.0,27.0
2335,308500004,5.0,259,11,405.0,9.0
2335,308500009,5.0,261,11,405.0,10.0
2335,308500013,5.0,269,11,405.0,8.0
2335,308500015,5.0,265,11,405.0,11.0
2335,308500018,5.0,261,11,405.0,14.0
2335,422202253,5.0,262,11,405.0,15.0
2335,422205160,5.0,260,11,405.0,16.0
2335,422205162,5.0,266,11,405.0,13.0
2335,422205164,5.0,240,11,405.0,18.0
2336,243300007,5.0,89,25,29.0,74.0
2336,308500004,5.0,259,25,29.0,9.0
2336,308500009,5.0,261,25,29.0,10.0
2336,308500013,5.0,269,25,29.0,8.0
2336,308500018,5.0,261,25,29.0,14.0
2336,308500037,5.0,260,25,29.0,12.0
2336,365000011,4.0,29,25,29.0,114.0
2336,365000013,4.0,27,25,29.0,126.0
2336,365000014,4.0,29,25,29.0,127.0
2336,365000015,4.0,28,25,29.0,116.0
2336,365000016,4.0,27,25,29.0,128.0
2336,365000017,4.0,32,25,29.0,107.0
2336,365000018,4.0,27,25,29.0,129.0
2336,365000019,4.0,27,25,29.0,130.0
2336,365000020,4.0,27,25,29.0,131.0
2336,422202253,5.0,262,25,29.0,15.0
2336,422203809,5.0,90,25,29.0,70.0
2336,422205160,5.0,260,25,29.0,16.0
2336,422205162,5.0,266,25,29.0,13.0
2336,422205163,5.0,262,25,29.0,17.0
2337,308500009,5.0,261,11,406.0,10.0
2337,308500013,5.0,269,11,406.0,8.0
2337,308500018,5.0,261,11,406.0,14.0
2337,308500037,5.0,260,11,406.0,12.0
2337,422202253,5.0,262,11,406.0,15.0
2337,422205160,5.0,260,11,406.0,16.0
2337,422205162,5.0,266,11,406.0,13.0
2337,422205163,5.0,262,11,406.0,17.0
2337,422205164,5.0,240,11,406.0,18.0
2338,204100019,5.0,225,14,236.0,28.0
2338,204100054,5.0,229,14,236.0,26.0
2338,308500004,5.0,259,14,236.0,9.0
2338,308500009,5.0,261,14,236.0,10.0
2338,308500013,5.0,269,14,236.0,8.0
2338,308500037,5.0,260,14,236.0,12.0
2338,422202253,5.0,262,14,236.0,15.0
2338,422205160,5.0,260,14,236.0,16.0
2338,422205162,5.0,266,14,236.0,13.0
2338,422205163,5.0,262,14,236.0,17.0
2338,422205164,5.0,240,14,236.0,18.0
2338,422206537,5.0,228,14,236.0,27.0
2339,308500004,5.0,259,11,407.0,9.0
2339,308500009,5.0,261,11,407.0,10.0
2339,308500015,5.0,265,11,407.0,11.0
2339,308500018,5.0,261,11,407.0,14.0
2339,308500037,5.0,260,11,407.0,12.0
2339,422205162,5.0,266,11,407.0,13.0
2339,422205163,5.0,262,11,407.0,17.0
2339,422205164,5.0,240,11,407.0,18.0
2340,204100019,5.0,225,15,193.0,28.0
2340,204100054,5.0,229,15,193.0,26.0
2340,308500009,5.0,261,15,193.0,10.0
2340,308500013,5.0,269,15,193.0,8.0
2340,308500018,5.0,261,15,193.0,14.0
2340,308500037,5.0,260,15,193.0,12.0
2340,422202253,5.0,262,15,193.0,15.0
2340,422205160,5.0,260,15,193.0,16.0
2340,422205163,5.0,262,15,193.0,17.0
2340,422206537,5.0,228,15,193.0,27.0
2341,204100019,5.0,225,14,237.0,28.0
2341,204100054,5.0,229,14,237.0,26.0
2341,308500004,5.0,259,14,237.0,9.0
2341,308500009,5.0,261,14,237.0,10.0
2341,308500013,5.0,269,14,237.0,8.0
2341,308500015,5.0,265,14,237.0,11.0
2341,308500037,5.0,260,14,237.0,12.0
2341,422202253,5.0,262,14,237.0,15.0
2341,422205162,5.0,266,14,237.0,13.0
2341,422205163,5.0,262,14,237.0,17.0
2341,422205164,5.0,240,14,237.0,18.0
2341,422206537,5.0,228,14,237.0,27.0
2342,308500015,5.0,265,14,238.0,11.0
2342,308500018,5.0,261,14,238.0,14.0
2342,308500037,5.0,260,14,238.0,12.0
2342,422205160,5.0,260,14,238.0,16.0
2342,422205162,5.0,266,14,238.0,13.0
2342,422205163,5.0,262,14,238.0,17.0
2342,422205164,5.0,240,14,238.0,18.0
2343,204100019,5.0,225,14,239.0,28.0
2343,204100054,5.0,229,14,239.0,26.0
2343,308500009,5.0,261,14,239.0,10.0
2343,308500013,5.0,269,14,239.0,8.0
2343,308500015,5.0,265,14,239.0,11.0
2343,422205160,5.0,260,14,239.0,16.0
2343,422205162,5.0,266,14,239.0,13.0
2343,422205163,5.0,262,14,239.0,17.0
2343,422205164,5.0,240,14,239.0,18.0
2343,422206537,5.0,228,14,239.0,27.0
2344,204100019,5.0,225,15,194.0,28.0
2344,204100054,5.0,229,15,194.0,26.0
2344,308500004,5.0,259,15,194.0,9.0
2344,308500009,5.0,261,15,194.0,10.0
2344,308500013,5.0,269,15,194.0,8.0
2344,308500015,5.0,265,15,194.0,11.0
2344,308500018,5.0,261,15,194.0,14.0
2344,308500037,5.0,260,15,194.0,12.0
2344,422205160,3.0,260,15,194.0,16.0
2344,422205160,5.0,260,15,194.0,16.0
2344,422205162,5.0,266,15,194.0,13.0
2344,422205164,5.0,240,15,194.0,18.0
2345,204100054,5.0,229,14,240.0,26.0
2345,308500004,5.0,259,14,240.0,9.0
2345,308500009,5.0,261,14,240.0,10.0
2345,308500013,5.0,269,14,240.0,8.0
2345,308500018,5.0,261,14,240.0,14.0
2345,308500037,5.0,260,14,240.0,12.0
2345,422202253,5.0,262,14,240.0,15.0
2345,422205160,5.0,260,14,240.0,16.0
2345,422205162,5.0,266,14,240.0,13.0
2345,422206537,5.0,228,14,240.0,27.0
2346,204100054,5.0,229,15,195.0,26.0
2346,308500004,5.0,259,15,195.0,9.0
2346,308500009,5.0,261,15,195.0,10.0
2346,308500013,5.0,269,15,195.0,8.0
2346,308500015,5.0,265,15,195.0,11.0
2346,308500018,5.0,261,15,195.0,14.0
2346,308500037,5.0,260,15,195.0,12.0
2346,422202253,5.0,262,15,195.0,15.0
2346,422205160,5.0,260,15,195.0,16.0
2346,422205162,5.0,266,15,195.0,13.0
2346,422205164,5.0,240,15,195.0,18.0
2346,422206537,5.0,228,15,195.0,27.0
2346,422211446,1.0,298,15,195.0,7.0
2347,204100019,5.0,225,14,241.0,28.0
2347,204100054,5.0,229,14,241.0,26.0
2347,308500004,5.0,259,14,241.0,9.0
2347,308500009,5.0,261,14,241.0,10.0
2347,308500015,5.0,265,14,241.0,11.0
2347,308500018,5.0,261,14,241.0,14.0
2347,308500037,5.0,260,14,241.0,12.0
2347,422205162,5.0,266,14,241.0,13.0
2347,422205163,5.0,262,14,241.0,17.0
2347,422206537,5.0,228,14,241.0,27.0
2348,204100019,5.0,225,14,242.0,28.0
2348,204100054,5.0,229,14,242.0,26.0
2348,308500009,5.0,261,14,242.0,10.0
2348,308500013,5.0,269,14,242.0,8.0
2348,308500015,5.0,265,14,242.0,11.0
2348,308500018,5.0,261,14,242.0,14.0
2348,308500037,5.0,260,14,242.0,12.0
2348,422202253,5.0,262,14,242.0,15.0
2348,422205163,5.0,262,14,242.0,17.0
2348,422205164,5.0,240,14,242.0,18.0
2349,308500013,5.0,269,11,408.0,8.0
2349,308500015,5.0,265,11,408.0,11.0
2349,308500018,5.0,261,11,408.0,14.0
2349,308500037,5.0,260,11,408.0,12.0
2349,422205160,5.0,260,11,408.0,16.0
2349,422205162,5.0,266,11,408.0,13.0
2349,422205164,5.0,240,11,408.0,18.0
2350,308500004,5.0,259,11,409.0,9.0
2350,308500009,5.0,261,11,409.0,10.0
2350,308500013,5.0,269,11,409.0,8.0
2350,308500015,5.0,265,11,409.0,11.0
2350,308500018,5.0,261,11,409.0,14.0
2350,308500037,5.0,260,11,409.0,12.0
2350,422202253,5.0,262,11,409.0,15.0
2350,422205160,5.0,260,11,409.0,16.0
2350,422205162,5.0,266,11,409.0,13.0
2350,422205164,5.0,240,11,409.0,18.0
2351,204100054,5.0,229,14,243.0,26.0
2351,308500004,5.0,259,14,243.0,9.0
2351,308500009,5.0,261,14,243.0,10.0
2351,308500013,5.0,269,14,243.0,8.0
2351,308500015,5.0,265,14,243.0,11.0
2351,308500018,5.0,261,14,243.0,14.0
2351,308500037,5.0,260,14,243.0,12.0
2351,422202253,5.0,262,14,243.0,15.0
2351,422205160,5.0,260,14,243.0,16.0
2351,422205163,5.0,262,14,243.0,17.0
2351,422205164,5.0,240,14,243.0,18.0
2351,422206537,5.0,228,14,243.0,27.0
2352,308500004,5.0,259,11,410.0,9.0
2352,308500009,5.0,261,11,410.0,10.0
2352,308500013,5.0,269,11,410.0,8.0
2352,308500015,5.0,265,11,410.0,11.0
2352,308500018,5.0,261,11,410.0,14.0
2352,422205160,5.0,260,11,410.0,16.0
2352,422205163,5.0,262,11,410.0,17.0
2352,422205164,5.0,240,11,410.0,18.0
2353,204100019,5.0,225,14,244.0,28.0
2353,204100054,5.0,229,14,244.0,26.0
2353,308500004,5.0,259,14,244.0,9.0
2353,308500009,5.0,261,14,244.0,10.0
2353,308500013,5.0,269,14,244.0,8.0
2353,308500015,5.0,265,14,244.0,11.0
2353,308500037,5.0,260,14,244.0,12.0
2353,422202253,5.0,262,14,244.0,15.0
2353,422205160,5.0,260,14,244.0,16.0
2353,422205162,5.0,266,14,244.0,13.0
2353,422206537,5.0,228,14,244.0,27.0
2354,204100019,5.0,225,14,245.0,28.0
2354,204100054,5.0,229,14,245.0,26.0
2354,308500009,5.0,261,14,245.0,10.0
2354,308500013,5.0,269,14,245.0,8.0
2354,308500015,5.0,265,14,245.0,11.0
2354,308500018,5.0,261,14,245.0,14.0
2354,308500037,5.0,260,14,245.0,12.0
2354,422202253,5.0,262,14,245.0,15.0
2354,422205160,5.0,260,14,245.0,16.0
2354,422205162,5.0,266,14,245.0,13.0
2354,422206537,5.0,228,14,245.0,27.0
2355,204100019,5.0,225,14,246.0,28.0
2355,204100054,5.0,229,14,246.0,26.0
2355,308500004,5.0,259,14,246.0,9.0
2355,308500009,5.0,261,14,246.0,10.0
2355,308500013,5.0,269,14,246.0,8.0
2355,308500015,5.0,265,14,246.0,11.0
2355,308500018,5.0,261,14,246.0,14.0
2355,308500037,5.0,260,14,246.0,12.0
2355,422205160,5.0,260,14,246.0,16.0
2355,422205162,5.0,266,14,246.0,13.0
2355,422205163,5.0,262,14,246.0,17.0
2355,422205164,5.0,240,14,246.0,18.0
2355,422206537,5.0,228,14,246.0,27.0
2356,308500009,5.0,261,11,411.0,10.0
2356,308500013,5.0,269,11,411.0,8.0
2356,308500015,5.0,265,11,411.0,11.0
2356,422205163,5.0,262,11,411.0,17.0
2356,422205164,5.0,240,11,411.0,18.0
2357,204100019,5.0,225,14,247.0,28.0
2357,204100054,5.0,229,14,247.0,26.0
2357,308500004,5.0,259,14,247.0,9.0
2357,308500013,5.0,269,14,247.0,8.0
2357,308500018,5.0,261,14,247.0,14.0
2357,422202253,5.0,262,14,247.0,15.0
2357,422205162,5.0,266,14,247.0,13.0
2357,422205163,5.0,262,14,247.0,17.0
2357,422205164,5.0,240,14,247.0,18.0
2358,204100019,5.0,225,14,248.0,28.0
2358,204100054,5.0,229,14,248.0,26.0
2358,308500009,5.0,261,14,248.0,10.0
2358,308500013,5.0,269,14,248.0,8.0
2358,308500015,5.0,265,14,248.0,11.0
2358,308500018,5.0,261,14,248.0,14.0
2358,308500037,5.0,260,14,248.0,12.0
2358,422202253,5.0,262,14,248.0,15.0
2358,422205160,5.0,260,14,248.0,16.0
2358,422205162,5.0,266,14,248.0,13.0
2358,422205163,5.0,262,14,248.0,17.0
2358,422205164,5.0,240,14,248.0,18.0
2358,422206537,5.0,228,14,248.0,27.0
2359,204100019,5.0,225,14,249.0,28.0
2359,204100054,5.0,229,14,249.0,26.0
2359,308500004,5.0,259,14,249.0,9.0
2359,308500009,5.0,261,14,249.0,10.0
2359,308500018,5.0,261,14,249.0,14.0
2359,308500037,5.0,260,14,249.0,12.0
2359,422205160,5.0,260,14,249.0,16.0
2359,422205162,5.0,266,14,249.0,13.0
2359,422205163,5.0,262,14,249.0,17.0
2360,204100019,5.0,225,14,250.0,28.0
2360,204100054,5.0,229,14,250.0,26.0
2360,308500004,5.0,259,14,250.0,9.0
2360,308500009,5.0,261,14,250.0,10.0
2360,308500013,5.0,269,14,250.0,8.0
2360,308500015,5.0,265,14,250.0,11.0
2360,308500018,5.0,261,14,250.0,14.0
2360,308500037,5.0,260,14,250.0,12.0
2360,422202253,5.0,262,14,250.0,15.0
2360,422205162,5.0,266,14,250.0,13.0
2360,422205164,5.0,240,14,250.0,18.0
2361,308500004,5.0,259,11,412.0,9.0
2361,308500009,5.0,261,11,412.0,10.0
2361,308500013,5.0,269,11,412.0,8.0
2361,308500015,5.0,265,11,412.0,11.0
2361,308500037,5.0,260,11,412.0,12.0
2361,422205162,5.0,266,11,412.0,13.0
2361,422205164,5.0,240,11,412.0,18.0
2362,308500004,5.0,259,11,413.0,9.0
2362,308500013,5.0,269,11,413.0,8.0
2362,308500015,5.0,265,11,413.0,11.0
2362,308500018,5.0,261,11,413.0,14.0
2362,308500037,5.0,260,11,413.0,12.0
2362,422202253,5.0,262,11,413.0,15.0
2362,422205160,5.0,260,11,413.0,16.0
2362,422205163,5.0,262,11,413.0,17.0
2362,422205164,5.0,240,11,413.0,18.0
2363,308500009,5.0,261,15,196.0,10.0
2363,308500013,5.0,269,15,196.0,8.0
2363,308500018,5.0,261,15,196.0,14.0
2363,308500037,5.0,260,15,196.0,12.0
2363,422205162,5.0,266,15,196.0,13.0
2363,422205163,5.0,262,15,196.0,17.0
2363,422205164,5.0,240,15,196.0,18.0
2363,422206537,5.0,228,15,196.0,27.0
2364,204100019,5.0,225,14,251.0,28.0
2364,204100054,5.0,229,14,251.0,26.0
2364,308500004,5.0,259,14,251.0,9.0
2364,308500009,5.0,261,14,251.0,10.0
2364,308500013,5.0,269,14,251.0,8.0
2364,308500018,5.0,261,14,251.0,14.0
2364,308500037,5.0,260,14,251.0,12.0
2364,422205162,5.0,266,14,251.0,13.0
2364,422205163,5.0,262,14,251.0,17.0
2364,422205164,5.0,240,14,251.0,18.0
2364,422206537,5.0,228,14,251.0,27.0
2365,204100054,5.0,229,14,252.0,26.0
2365,308500004,5.0,259,14,252.0,9.0
2365,308500009,5.0,261,14,252.0,10.0
2365,308500013,5.0,269,14,252.0,8.0
2365,308500015,5.0,265,14,252.0,11.0
2365,308500037,5.0,260,14,252.0,12.0
2365,422202253,5.0,262,14,252.0,15.0
2365,422205164,5.0,240,14,252.0,18.0
2366,204100019,5.0,225,14,253.0,28.0
2366,204100054,5.0,229,14,253.0,26.0
2366,308500004,5.0,259,14,253.0,9.0
2366,308500009,5.0,261,14,253.0,10.0
2366,308500013,5.0,269,14,253.0,8.0
2366,308500015,5.0,265,14,253.0,11.0
2366,308500018,5.0,261,14,253.0,14.0
2366,308500037,5.0,260,14,253.0,12.0
2366,422202253,5.0,262,14,253.0,15.0
2366,422205160,5.0,260,14,253.0,16.0
2366,422205162,5.0,266,14,253.0,13.0
2366,422205163,5.0,262,14,253.0,17.0
2366,422205164,5.0,240,14,253.0,18.0
2366,422206537,5.0,228,14,253.0,27.0
2367,204100019,5.0,225,15,197.0,28.0
2367,308500004,5.0,259,15,197.0,9.0
2367,308500009,5.0,261,15,197.0,10.0
2367,308500013,5.0,269,15,197.0,8.0
2367,308500015,5.0,265,15,197.0,11.0
2367,308500018,5.0,261,15,197.0,14.0
2367,308500037,5.0,260,15,197.0,12.0
2367,422200306,1.0,57,15,197.0,59.0
2367,422202253,5.0,262,15,197.0,15.0
2367,422205160,5.0,260,15,197.0,16.0
2367,422205162,5.0,266,15,197.0,13.0
2367,422205163,5.0,262,15,197.0,17.0
2367,422206537,5.0,228,15,197.0,27.0
2368,204100019,5.0,225,14,254.0,28.0
2368,308500009,5.0,261,14,254.0,10.0
2368,308500013,5.0,269,14,254.0,8.0
2368,308500015,5.0,265,14,254.0,11.0
2368,308500018,5.0,261,14,254.0,14.0
2368,422202253,5.0,262,14,254.0,15.0
2368,422205160,5.0,260,14,254.0,16.0
2368,422205162,5.0,266,14,254.0,13.0
2368,422205163,5.0,262,14,254.0,17.0
2368,422206537,5.0,228,14,254.0,27.0
2369,204100019,5.0,225,15,198.0,28.0
2369,204100054,5.0,229,15,198.0,26.0
2369,308500009,5.0,261,15,198.0,10.0
2369,308500015,2.0,265,15,198.0,11.0
2369,308500015,5.0,265,15,198.0,11.0
2369,308500018,5.0,261,15,198.0,14.0
2369,308500037,5.0,260,15,198.0,12.0
2369,422205162,5.0,266,15,198.0,13.0
2369,422205163,5.0,262,15,198.0,17.0
2369,422205164,5.0,240,15,198.0,18.0
2369,422206537,5.0,228,15,198.0,27.0
2370,204100019,5.0,225,14,255.0,28.0
2370,308500004,5.0,259,14,255.0,9.0
2370,308500009,5.0,261,14,255.0,10.0
2370,308500013,5.0,269,14,255.0,8.0
2370,308500018,5.0,261,14,255.0,14.0
2370,308500037,5.0,260,14,255.0,12.0
2370,422202253,5.0,262,14,255.0,15.0
2370,422205163,5.0,262,14,255.0,17.0
2370,422205164,5.0,240,14,255.0,18.0
2370,422206537,5.0,228,14,255.0,27.0
2371,204100019,5.0,225,14,256.0,28.0
2371,308500009,5.0,261,14,256.0,10.0
2371,308500013,5.0,269,14,256.0,8.0
2371,308500015,5.0,265,14,256.0,11.0
2371,308500018,5.0,261,14,256.0,14.0
2371,422205160,5.0,260,14,256.0,16.0
2371,422205162,5.0,266,14,256.0,13.0
2371,422205163,5.0,262,14,256.0,17.0
2371,422205164,5.0,240,14,256.0,18.0
2371,422206537,5.0,228,14,256.0,27.0
2372,100240016,3.0,144,15,199.0,57.0
2372,204100019,5.0,225,15,199.0,28.0
2372,204100054,5.0,229,15,199.0,26.0
2372,308500004,5.0,259,15,199.0,9.0
2372,308500015,5.0,265,15,199.0,11.0
2372,308500018,5.0,261,15,199.0,14.0
2372,422202253,5.0,262,15,199.0,15.0
2372,422205160,5.0,260,15,199.0,16.0
